SMILES,CID,f_avg_IC50,series
COC(=O)C(C)(CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)c1ccccc1F,ALP-POS-b0bc6a46-29,99.5,
Nc1nn(C(=O)C2CCOc3ccc(Cl)cc32)c2cc(F)ccc12,ALP-POS-e2fddb0f-2,99.5,
Nc1nn(C(=O)Cc2cccc(Cl)c2)c2ccc(F)cc12,ALP-POS-cd485364-1,99.5,
Nc1cncc2c1CCCN2C(=O)Cc1cccc(Cl)c1,ALP-POS-cd485364-2,33.4680488101695,3-aminopyridine-like
O=C1N[C@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,VLA-UCB-34f3ed0c-11,20.5023213195521,3-aminopyridine-like
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)[C@H](C(=O)NCCc1cccc(F)c1)c1cccnc1,PAU-WEI-5b8d5051-1,2.85772910118083,Ugi
O=C(Nc1cncc2ccccc12)C1=CCCc2ccc(Cl)cc21,MAT-POS-0c8fa4a7-1,0.233267258722188,3-aminopyridine-like
COc1ccc2c(c1)c(N)nn2C(=O)Cc1cccc(Cl)c1,MAT-POS-0c8fa4a7-2,99.5,
Nc1nn(C(=O)Cc2cccc(Cl)c2)c2ccccc12,MAT-POS-0c8fa4a7-3,99.5,
Nc1nn(C(=O)Cc2cccc(Cl)c2)c2cccc(F)c12,MAT-POS-0c8fa4a7-4,99.5,
COc1ccc2c(N)nn(C(=O)Cc3cccc(Cl)c3)c2c1,MAT-POS-53907a1c-1,99.5,
Cc1ccncc1NC(=O)N(CCC1CCCCC1)c1cc(Cl)cc(OC(C)C)c1,MAT-POS-53907a1c-2,24.5600847569785,3-aminopyridine-like
O=C1CC(Oc2cc(Cl)cc(N(CCC3CCCCC3)C(=O)Nc3cncc4ccccc34)c2)N1,MAT-POS-53907a1c-3,0.316405123137721,3-aminopyridine-like
O=C(Nc1cncc2cc(CN3CCNCC3)ccc12)C1CCOc2ccc(Cl)cc21,MAK-UNK-8be7dca9-1,1.83352979729621,3-aminopyridine-like
Cc1nc(CN2C(=O)C(=O)c3cc(Br)ccc32)cs1,LOR-NOR-c954e7ad-1,99.5,Isatins
CCCCN1C(=O)C(=O)c2cc(Br)cc(C)c21,LOR-NOR-c954e7ad-2,99.5,Isatins
CC(C)CCN1C(=O)C(=O)c2cc(Br)ccc21,LOR-NOR-c954e7ad-3,99.5,Isatins
CCc1ccc2c(c1)C(=O)C(=O)N2CC(=O)O,LOR-NOR-c954e7ad-4,99.5,Isatins
O=C(O)CN1C(=O)C(=O)c2cc([N+](=O)[O-])ccc21,LOR-NOR-c954e7ad-5,99.5,Isatins
O=C1C(=O)N(Cc2ccccc2)c2ccc([N+](=O)[O-])cc21,LOR-NOR-c954e7ad-6,99.5,Isatins
O=C1NCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,MIC-UNK-91acba05-1,0.207981019018527,3-aminopyridine-like
CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,MIC-UNK-91acba05-2,0.33497793465662,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CCS(=O)(=O)c2ccc(Cl)cc21,MIC-UNK-91acba05-3,0.287629153253306,3-aminopyridine-like
CN1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,MIC-UNK-91acba05-6,0.442977048918269,3-aminopyridine-like
Cc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,CHO-MSK-00c5269a-1,2.33427847396582,3-aminopyridine-like
COc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,CHO-MSK-00c5269a-2,1.13776187397317,3-aminopyridine-like
O=C(Cn1nnc2ccccc21)N(Cc1cccc(Cl)c1)c1ccc(N2CCOCC2)cc1,CHO-MSK-00c5269a-4,3.70094298650442,3-aminopyridine-like
O=C(Cn1nnc2ccccc21)N(Cc1cccc(Cl)c1)c1ccc(N2CCCCC2)cc1,CHO-MSK-00c5269a-5,3.64673511092023,3-aminopyridine-like
O=C(Cc1cncc2ccccc12)N(CCC1CCCCC1)Cc1cccs1,ALP-POS-64a710fa-1,9.8611344907795,
CN(C)CCCN(Cc1cccs1)C(=O)Cc1cncc2ccccc12,ALP-POS-64a710fa-2,99.5,
O=C(Cc1cccc(Cl)c1)Nc1cncc2c1CCC2,MAT-POS-199e2e7c-1,5.16341400207183,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1COc2c(Cl)cccc21,FRA-DIA-c7e803f4-1,4.75749561932861,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1nnc2ccccn12,PET-UNK-e44ffd04-1,99.5,3-aminopyridine-like
O=C(Cc1cc(Cl)cc(-c2nnc[nH]2)c1)Nc1cncc2ccccc12,RAL-THA-1d44ff04-8,5.29593810074718,3-aminopyridine-like
COc1ccc2c(NC(=O)Cc3cccc(Cl)c3)noc2c1,EDJ-MED-c8e7a002-1,99.5,3-aminopyridine-like
COc1ccc2n[nH]c(NC(=O)Cc3cccc(Cl)c3)c2c1,EDJ-MED-c8e7a002-2,99.5,3-aminopyridine-like
COc1ccc2c(NC(=O)Cc3cccc(Cl)c3)[nH]nc2c1,EDJ-MED-c8e7a002-3,99.5,3-aminopyridine-like
Cc1ccn2cnnc2c1NC(=O)Cc1cccc(Cl)c1,EDJ-MED-c8e7a002-4,75.2573815369255,3-aminopyridine-like
Cc1cc(C(F)(F)F)nc2n[nH]c(NC(=O)Cc3cccc(Cl)c3)c12,EDJ-MED-c8e7a002-5,99.5,3-aminopyridine-like
Cc1nn(C)c2[nH]nc(NC(=O)Cc3cccc(Cl)c3)c12,EDJ-MED-c8e7a002-6,99.5,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccc(F)cc12,EDJ-MED-c8e7a002-9,99.5,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1[nH]nc2cc(F)ccc12,EDJ-MED-c8e7a002-10,99.5,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccccc12,EDJ-MED-c8e7a002-11,99.5,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1cccc2cn[nH]c12,EDJ-MED-c8e7a002-12,99.5,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1[nH]nc2cccc(F)c12,EDJ-MED-c8e7a002-13,99.5,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1[nH]nc2cccnc12,EDJ-MED-c8e7a002-14,99.5,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccnc(Br)c12,EDJ-MED-c8e7a002-15,99.5,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccncc12,EDJ-MED-c8e7a002-16,99.5,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)NC1CC(=O)c2ccccc21,ALP-POS-8b8a49e1-6,53.7587644021632,3-aminopyridine-like
O=C(Nc1[nH]nc2cccc(F)c12)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-5,99.5,3-aminopyridine-like
O=C(Nc1[nH]nc2ccccc12)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-6,99.5,3-aminopyridine-like
O=C(Nc1[nH]nc2cccnc12)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-7,99.5,3-aminopyridine-like
COc1ccc2c(NC(=O)C3CCOc4ccc(Cl)cc43)noc2c1,JAG-UCB-52b62a6f-10,61.502193910527,3-aminopyridine-like
Cc1ccn2cnnc2c1NC(=O)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-11,99.5,3-aminopyridine-like
COc1ccc2c(NC(=O)C3CCOc4ccc(Cl)cc43)[nH]nc2c1,JAG-UCB-52b62a6f-12,99.5,3-aminopyridine-like
O=C(Nc1cccc2cn[nH]c12)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-13,99.5,3-aminopyridine-like
O=C(Nc1n[nH]c2ccnc(Br)c12)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-15,99.5,3-aminopyridine-like
O=C(Nc1n[nH]c2ccncc12)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-16,70.2526422607212,3-aminopyridine-like
Cc1cc(C(F)(F)F)nc2n[nH]c(NC(=O)C3CCOc4ccc(Cl)cc43)c12,JAG-UCB-52b62a6f-19,25.9776427916361,3-aminopyridine-like
O=C(Nc1cc[nH]c(=O)c1)C1CCOc2ccc(Cl)cc21,BEN-DND-b89db3f2-2,99.5,3-aminopyridine-like
O=C(Cc1cc(Cl)ccc1F)Nc1cncc2ccccc12,PET-UNK-dd44aeb6-1,0.706793757909663,3-aminopyridine-like
O=C(Cc1cc(Cl)ccc1Cl)Nc1cncc2ccccc12,PET-UNK-dd44aeb6-2,1.02026752375836,3-aminopyridine-like
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCN2CCOCC2C)c1,MAT-POS-500ca5bf-1,99.5,3-aminopyridine-like
Cn1cc(CN(C(=O)Cn2nnc3ccccc32)c2ccc(N3CCCCC3)cc2)cn1,ALP-POS-7c842ab8-1,99.5,3-aminopyridine-like
O=C1C[C@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,VLA-UCB-50c39ae8-2,0.246205666747788,3-aminopyridine-like
C=CC(=O)N(C(=O)[C@@H]1CCOc2ccc(Cl)cc21)c1cncc2ccccc12,VLA-UCB-50c39ae8-7,0.828004352300473,3-aminopyridine-like
O=C(Cc1cc(Cl)cc(CC2CC(=O)N2)c1)Nc1cncc2ccccc12,EDJ-MED-50011917-1,4.56705471277886,3-aminopyridine-like
C[C@@H]1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,MAT-POS-8a69d52e-2,0.679289733897792,3-aminopyridine-like
C[C@H]1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,MAT-POS-8a69d52e-3,52.0706138640358,3-aminopyridine-like
C[C@H]1COc2ccc(Cl)cc2[C@H]1C(=O)Nc1cncc2ccccc12,MAT-POS-8a69d52e-5,99.5,3-aminopyridine-like
C[C@@H]1COc2ccc(Cl)cc2[C@H]1C(=O)Nc1cncc2ccccc12,MAT-POS-8a69d52e-6,99.5,3-aminopyridine-like
C[C@@H]1COc2ccc(Cl)cc2[C@@H]1C(=O)Nc1cncc2ccccc12,MAT-POS-8a69d52e-7,1.71348824265682,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CCN(Cc2cnc[nH]2)c2ccc(Cl)cc21,ALP-UNI-b33a865d-1,1.11673521507318,3-aminopyridine-like
O=C(Oc1cncc2ccccc12)C1CCOc2ccc(Cl)cc21,DAR-DIA-6a508060-2,0.522106063668248,
O=C(NC1N=Nc2ccccc21)C1CCOc2ccc(Cl)cc21,DAR-DIA-6a508060-7,99.5,3-aminopyridine-like
COc1ccccc1OCCNC(=O)c1cncc2ccccc12,MAR-UCB-f313ec4d-2,3.24130452816033,
COc1ccccc1OCCC(=O)Nc1cncc2ccccc12,MAR-UCB-f313ec4d-3,96.527774901089,
COc1ccccc1NCCNC(=O)c1cc(=O)[nH]c2ccccc12,MAR-UCB-f313ec4d-4,99.5,quinolones
O=C(c1cncc2ccccc12)N1CCN(c2ccccc2)CC1,MAR-UCB-f313ec4d-6,5.44560364628271,
O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2cccc(Cl)c2)CC1,ERI-UCB-a0b0dbcb-2,2.16405915669962,quinolones
O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2cccc(C(F)(F)F)c2)CC1,ERI-UCB-a0b0dbcb-4,3.7997194894517,quinolones
COc1ccccc1OC1CCN(C(=O)c2cc(=O)[nH]c3ccccc23)C1,ERI-UCB-a0b0dbcb-6,99.5,quinolones
COc1ccccc1NC1CN(C(=O)c2cc(=O)[nH]c3ccccc23)C1,ERI-UCB-a0b0dbcb-8,99.5,quinolones
COc1ccccc1OC1CN(C(=O)c2cc(=O)[nH]c3ccccc23)C1,ERI-UCB-a0b0dbcb-9,99.5,quinolones
COc1cccc(CN2CCN(C(=O)c3cc(=O)[nH]c4ccccc34)CC2)c1,ERI-UCB-a0b0dbcb-11,27.3389013417572,quinolones
O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(Cc2cccc(Cl)c2)CC1,ERI-UCB-a0b0dbcb-12,4.57134210135622,quinolones
O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(Cc2cccc(C(F)(F)F)c2)CC1,ERI-UCB-a0b0dbcb-13,34.1673366064665,quinolones
O=C1C[C@@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,VLA-UCB-05e51b3f-5,39.788920551769,3-aminopyridine-like
C=CC(=O)N(C(=O)[C@H]1CCOc2ccc(Cl)cc21)c1cncc2ccccc12,VLA-UCB-05e51b3f-10,1.4470634019677,3-aminopyridine-like
O=C(Cc1cncc2ccccc12)N(CCC1CCCCC1)c1cccc(Cl)c1,MAT-POS-173a45da-1,2.11245923161491,3-aminopyridine-like
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2n[nH]c3ccccc23)c1,MAT-POS-173a45da-2,99.5,3-aminopyridine-like
O=C(Cc1cc(Cl)ccn1)Nc1cncc2ccccc12,PET-UNK-3c72d439-1,3.39726824812966,3-aminopyridine-like
O=C(Cc1cc(Cl)cc(Cc2ccn[nH]2)c1)Nc1cncc2ccccc12,PET-UNK-372a2f82-1,5.0407871491875,3-aminopyridine-like
C[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-8e4737f4-1,19.4982866141812,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)[C@H]1COc2ccc(Cl)cc2C1,MAT-POS-8e4737f4-2,99.5,
O=C(Cc1cccc(Cl)c1)Nc1cncc2c1CCCN2,MAT-POS-14ad9fe9-1,7.27197662949492,3-aminopyridine-like
O=C(Cc1cccc(Cl)n1)Nc1cncc2ccccc12,MAT-POS-afd4d4fd-2,40.6503980473087,3-aminopyridine-like
CNC(=O)Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,ROB-IMP-e811baff-1,1.4204296117065,3-aminopyridine-like
CN(C)c1ccc(N(Cc2ccsc2)C(=O)Cc2cncc3ccccc23)cc1,PET-UNK-1901c25b-1,0.284634014246283,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CCCc2ccc(Cl)cc21,ALP-POS-477dc5b7-1,0.323872348281018,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CCNc2ccc(Cl)cc21,ALP-POS-477dc5b7-2,0.258756865710846,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1(CCC2CC2)CCOc2ccc(Cl)cc21,ALP-POS-477dc5b7-3,40.7111309604709,3-aminopyridine-like
O=C1N(c2cncc3ccccc23)CCC12CCOc1ccc(Cl)cc12,ALP-POS-477dc5b7-4,0.66621962518985,3-aminopyridine-like
O=C1N(c2cncc3ccccc23)CCCC12CCOc1ccc(Cl)cc12,ALP-POS-477dc5b7-5,0.489131442848268,3-aminopyridine-like
C[C@@H]1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,EDJ-MED-e4b030d8-2,0.231301767856905,3-aminopyridine-like
C[C@H]1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1,EDJ-MED-e4b030d8-3,20.0766576250445,3-aminopyridine-like
COc1cc(Cl)cc2c1OCC[C@H]2C(=O)Nc1cncc2ccccc12,EDJ-MED-e4b030d8-7,99.5,3-aminopyridine-like
Cc1c(Cl)ccc2c1[C@H](C(=O)Nc1cncc3ccccc13)CCO2,EDJ-MED-e4b030d8-8,3.66880944274428,3-aminopyridine-like
C[C@H]1COc2ccc(Cl)cc2[C@@H]1C(=O)Nc1cncc2ccccc12,EDJ-MED-e4b030d8-11,0.156731529383644,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)[C@@H]1COc2ccc(Cl)cc2C1,EDJ-MED-e4b030d8-12,99.5,
C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDJ-MED-e4b030d8-13,0.283626273282572,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CCOc2ccc(Br)cc21,MAT-POS-11b63608-1,0.850902886213773,3-aminopyridine-like
O=C(Cc1cc(Cl)cc2c1OCC2)Nc1cncc2ccccc12,MAT-POS-bbbbc21a-3,1.49531294447126,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21,MAT-POS-b3e365b9-1,0.209392335561939,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)[C@H]1CCOc2ccc(Cl)cc21,MAT-POS-b3e365b9-2,49.8,3-aminopyridine-like
Cc1ccncc1NC(=O)[C@H]1CCOc2ccc(Cl)cc21,MAT-POS-b3e365b9-3,4.94627841590604,3-aminopyridine-like
Cc1ccncc1NC(=O)[C@@H]1CCOc2ccc(Cl)cc21,MAT-POS-b3e365b9-4,99.5,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nn1nnc2ccccc21,MAT-POS-bfb445d4-2,5.80242437708152,3-aminopyridine-like
CC(C)(C)c1ccc(N(C(=O)c2ccco2)[C@H](C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,MAT-POS-f2460aef-1,0.10030012613779,Ugi
CC(C)(C)c1ccc(N(C(=O)c2ccco2)[C@@H](C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,MAT-POS-f2460aef-2,15.6245734741331,Ugi
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,MAT-POS-f2460aef-3,0.291719378179007,Ugi
CC(C)(C)c1ccc(N(C(=O)c2ccc(Cl)o2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,MAT-POS-f2460aef-4,0.314847770015297,Ugi
CC(C)(C)c1ccc(N(C(=O)c2cn[nH]c2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,MAT-POS-f2460aef-5,5.83005522359895,Ugi
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCNC1=O)C(O)S(=O)(=O)O,JOH-MSK-46727e7b-1,0.0511780967092396,
O=S(=O)(Cc1ccccc1F)c1oc(-c2ccc(F)cc2)nc1S(=O)(=O)c1ccccc1,LON-WEI-4d77710c-2,0.397483464596546,
CCOC(=O)c1c(C)n(S(C)(=O)=O)c2ccc(N(C(=O)c3ccco3)S(C)(=O)=O)cc12,LON-WEI-4d77710c-8,0.281743663714076,
O=C(NCc1ccc2c(c1)OCO2)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl,LON-WEI-4d77710c-10,1.39702780099354,
COC(=O)c1c(C)n(S(C)(=O)=O)c2ccc(N(C(=O)c3ccco3)S(C)(=O)=O)cc12,LON-WEI-4d77710c-11,0.934925861095043,
O=C(O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,LON-WEI-4d77710c-19,1.78039855111307,
CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)Cc1csc(-c2ccccc2)n1,LON-WEI-4d77710c-24,4.65507654390049,3-aminopyridine-like
N#Cc1ccc(CN2CCC(C3CCNC3)CC2)cc1,LON-WEI-4d77710c-32,2.05849169019131,
CC(CCc1ccco1)NC(=O)Nc1cn(C)c(=O)c2ccccc12,LON-WEI-4d77710c-39,44.4815602697578,
CC(C)Cn1cc(NC(=O)NCc2ccco2)c2ccccc2c1=O,LON-WEI-4d77710c-44,29.6429810673398,
Cc1noc(C)c1CCNC(=O)Nc1cn(CC(C)C)c(=O)c2ccccc12,LON-WEI-4d77710c-51,27.6581201096714,
O=[N+]([O-])c1cnc(Sc2nnc(-c3ccco3)n2-c2ccc(OCc3ccccc3)cc2)s1,LON-WEI-4d77710c-61,7.29510086983517,
O=S(=O)(Nc1ccccc1SCc1cccc(Cl)c1F)c1cc(Cl)sc1Cl,LON-WEI-4d77710c-64,2.22863699412757,
CC(C)(C)c1ccc(-c2nnc(Sc3cnc([N+](=O)[O-])s3)o2)cc1,LON-WEI-4d77710c-65,4.83242908906641,
COC(=O)c1c(C)nn(C(=O)c2cccs2)c1-c1snnc1C,LON-WEI-4d77710c-66,5.72029234102757,
O=[N+]([O-])c1cnc(Sc2nnc(-c3ccc(Cl)cc3)o2)s1,LON-WEI-4d77710c-67,0.880806677614068,
O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccccc1Sc1ncc([N+](=O)[O-])s1,LON-WEI-4d77710c-69,6.26234482950641,3-aminopyridine-like
N#Cc1cnn(C(=O)c2cccs2)c1C1CC1,LON-WEI-4d77710c-70,3.23765979947937,
Cc1cc(C)c(C#N)c(Sc2ncnc3c2nnn3Cc2ccccc2)n1,LON-WEI-4d77710c-73,0.649330990296828,
CCOC(=O)c1ccc(NC(=O)CC2SC(=O)N(c3ccccc3)C2=O)cc1,LON-WEI-4d77710c-74,2.39920425917854,3-aminopyridine-like
Cc1ccccc1NC(=O)CC1SC(=O)N(c2ccccc2)C1=O,LON-WEI-4d77710c-75,0.443178538136843,3-aminopyridine-like
c1ccc(-c2cc(Sc3nnc(-c4cccs4)o3)n3ncnc3n2)cc1,LON-WEI-4d77710c-76,0.221232268882523,
CN(C)c1ccc(N(Cc2ccn[nH]2)C(=O)Cn2nnc3ccccc32)cc1,PET-UNK-7374c256-2,15.9360966541782,3-aminopyridine-like
Cc1noc(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)n1,CHO-MSK-6e55470f-5,23.9245321229901,3-aminopyridine-like
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2nnc(C3CCCCC3)o2)c1,CHO-MSK-6e55470f-7,20.6463997946966,3-aminopyridine-like
COc1cc(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)ccc1OC(F)F,CHO-MSK-6e55470f-14,99.5,3-aminopyridine-like
CCOC(=O)c1c(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)oc2ccccc12,CHO-MSK-6e55470f-17,99.5,3-aminopyridine-like
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cc(-c3ccc(Cl)cc3)no2)c1,CHO-MSK-6e55470f-19,99.5,3-aminopyridine-like
COc1ccc(-c2cc(COc3cc(Cl)cc(CC(=O)Nc4cnccc4C)c3)on2)cc1,CHO-MSK-6e55470f-22,72.0998199812853,3-aminopyridine-like
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2nn(C(=O)OC(C)(C)C)c3ccccc23)c1,CHO-MSK-6e55470f-24,99.5,3-aminopyridine-like
CN(C)c1ccc(N(Cc2cscn2)C(=O)Cn2nnc3ccccc32)cc1,ALP-POS-87c86d55-1,4.85167897949968,3-aminopyridine-like
CCC(=O)Nc1ccc(N(Cc2cscn2)C(=O)Cn2nnc3ccccc32)cc1,ALP-POS-87c86d55-2,24.9602678738497,3-aminopyridine-like
O=C1OC(c2cccs2)=N/C1=C\c1ccc(N2CCOCC2)s1,MAT-POS-fa06b69f-6,0.695682513663216,
CCC(=O)Nc1ccc(N(Cc2ccccc2)C(=O)Nn2nnc3ccccc32)cc1,ALP-POS-a3de0cb1-1,3.58898828085666,3-aminopyridine-like
COc1ccc(C(Cc2ccsc2)C(=O)Nc2n[nH]c3ccccc23)cc1,ALP-POS-a3de0cb1-3,99.5,3-aminopyridine-like
Cc1ccc(C(Cc2cnn(C)c2)C(=O)Nc2n[nH]c3ccccc23)cc1,ALP-POS-a3de0cb1-5,99.5,3-aminopyridine-like
Cc1ccc(C(Cc2ccccc2)C(=O)Nc2nnn3ccccc23)cc1,ALP-POS-a3de0cb1-6,99.5,3-aminopyridine-like
CN(C)c1ccc(C(Cc2ccsc2)C(=O)Nn2cnc3ccccc32)cc1,ALP-POS-a3de0cb1-7,99.5,3-aminopyridine-like
CN(C)c1ccc(C(Cc2ccsc2)C(=O)Nc2nnc3ccccn23)cc1,ALP-POS-a3de0cb1-10,99.5,3-aminopyridine-like
O=C(Nn1cnc2ccccc21)C(Cc1cccc(Cl)c1)c1ccc(N2CCOCC2)cc1,ALP-POS-a3de0cb1-12,99.5,3-aminopyridine-like
O=C(Nn1nnc2ccccc21)C(Cc1cccc(Cl)c1)c1ccc(N2CCCCC2=O)cc1,ALP-POS-a3de0cb1-13,50.9204838311658,3-aminopyridine-like
COc1ccc(C(Cc2cnn(C)c2)C(=O)Nc2c[nH]c3ccccc23)cc1,ALP-POS-a3de0cb1-14,99.5,3-aminopyridine-like
COc1ccc(N(Cc2ccccc2)C(=O)Cc2c[nH]c3ccccc23)cc1,ALP-POS-a3de0cb1-15,99.5,3-aminopyridine-like
O=C1CCCCN1c1ccc(N(Cc2ccccc2)C(=O)Cc2n[nH]c3ccccc23)cc1,ALP-POS-a3de0cb1-16,39.4352117028288,3-aminopyridine-like
O=C(Cc1nnn2ccccc12)N(Cc1ccccc1)c1ccc(N2CCCCC2)cc1,ALP-POS-8ed8d9ec-13,99.5,3-aminopyridine-like
CC(=O)N1CCN(CC(=O)Nc2cncc3ccccc23)CC1,ALP-POS-6747fa38-1,75.5750406628733,3-aminopyridine-like
COC(=O)C(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,MAT-POS-1e5f28a7-1,23.7122950305224,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1COc2ccc(Cl)cc21,MAT-POS-f7918075-2,0.764138838013884,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1cncc2ccncc12,MAT-POS-f7918075-5,4.2732635771199,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1cncc2nc[nH]c12,MAT-POS-f7918075-8,13.260878543169,3-aminopyridine-like
CN(C)c1ccc(N(Cc2ccccc2)C(=O)Cn2nnc3ccccc32)cc1,ALP-POS-6d04362c-1,5.05326533859932,3-aminopyridine-like
CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,ALP-POS-6d04362c-2,0.496758543375736,3-aminopyridine-like
O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(N2CCCCC2)cc1,ALP-POS-6d04362c-3,6.56136227397528,3-aminopyridine-like
O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(N2CCOCC2)cc1,ALP-POS-6d04362c-4,11.6228762710328,3-aminopyridine-like
O=C(Cn1nnc2ccccc21)N(Cc1ccccc1)c1ccc(N2CCOCC2)cc1,ALP-POS-6d04362c-5,19.761051641457,3-aminopyridine-like
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ccc(C3CC3(F)F)cc2)c1,MAT-POS-f42f3716-1,8.4388464044622,3-aminopyridine-like
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ccc(S(C)(=O)=O)cc2Cl)c1,MAT-POS-f42f3716-2,99.5,3-aminopyridine-like
COC(=O)c1ccc(-c2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)c(OC)c1,MAT-POS-f42f3716-3,13.1977949383667,3-aminopyridine-like
CCc1cc(F)ccc1-c1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,MAT-POS-f42f3716-4,31.5625341311681,3-aminopyridine-like
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ccc(C3(C)CCO3)cc2)c1,MAT-POS-f42f3716-5,8.95275099425365,3-aminopyridine-like
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ccc(C)c(F)c2F)c1,MAT-POS-f42f3716-6,31.9195200835421,3-aminopyridine-like
